Entity,Label,Count
"('* Calcium-6.1* Phos-2.1*\nMg-1.4* Iron-5*\n[**2180-3-28**] 07:25PM BLOOD', 'ENTITY')",1
"('AST-24 AlkPhos-34* TotBili-1.2\n[**2180', 'ENTITY')",1
"('09:02PM', 'ENTITY')",1
"('Lactate-1.9', 'ENTITY')",1
"('films', 'ENTITY')",1
"('Liver hypodensities', 'ENTITY')",1
"('right adnexal', 'ENTITY')",1
"('Pelvic ultrasound', 'ENTITY')",1
"('Fibroid uterus', 'ENTITY')",1
"('Choledochojejunostomy', 'ENTITY')",1
"('expected', 'ENTITY')",1
"('biliary\nsystem', 'ENTITY')",2
"('Right IJ', 'ENTITY')",1
"('Sepsis/hypotension', 'ENTITY')",1
"('volume depletion', 'ENTITY')",1
"('C difficile', 'ENTITY')",1
"('systolics', 'ENTITY')",1
"('LRs', 'ENTITY')",1
"('next morning', 'ENTITY')",1
"('LR', 'ENTITY')",1
"('aggressive volume', 'ENTITY')",1
"('mentating', 'ENTITY')",1
"('Patient stool', 'ENTITY')",1
"('c. diff x2', 'ENTITY')",1
"('oral regimen', 'ENTITY')",1
"('plans', 'ENTITY')",1
"('local providers', 'ENTITY')",1
"('wary', 'ENTITY')",1
"('informed', 'ENTITY')",1
"(""I don't"", 'ENTITY')",1
"('outpt\nrecords', 'ENTITY')",1
"('bladder infections', 'ENTITY')",1
"('records\n', 'ENTITY')",1
"('Ovarian cyst', 'ENTITY')",1
"('gynecologist', 'ENTITY')",1
"('abdominal CT', 'ENTITY')",1
"('COMM', 'ENTITY')",1
"('Singulair\n3', 'ENTITY')",1
"('Combivent\n4', 'ENTITY')",1
"('topical antifungal therapy', 'ENTITY')",1
"('formulation\n', 'ENTITY')",1
"('pharmacy', 'ENTITY')",1
"('availability', 'ENTITY')",1
"('Clostridium difficile colitis', 'ENTITY')",1
"('Please seek', 'ENTITY')",1
"('medical attention', 'ENTITY')",1
"('by:[**2180', 'ENTITY')",1
"('penicillin G\n\n', 'ENTITY')",1
"('Upper GI bleed', 'ENTITY')",1
"('GI\n', 'ENTITY')",2
"('gastric ulcers', 'ENTITY')",2
"('[**Hospital1 **]', 'ENTITY')",1
"('Patient tells', 'ENTITY')",1
"('vitamin\n', 'ENTITY')",1
"('shake', 'ENTITY')",1
"('queazy', 'ENTITY')",1
"('milkshake', 'ENTITY')",1
"('food', 'ENTITY')",5
"('dressed', 'ENTITY')",1
"('sat down', 'ENTITY')",1
"('stared', 'ENTITY')",1
"('nauseated', 'ENTITY')",1
"('brathroom', 'ENTITY')",1
"('pint', 'ENTITY')",1
"('bright', 'ENTITY')",1
"('No diarrhea', 'ENTITY')",1
"('normal bowel movement', 'ENTITY')",1
"('drinking', 'ENTITY')",5
"('lately', 'ENTITY')",1
"('complaint-free', 'ENTITY')",1
"('thirsty', 'ENTITY')",1
"('hungry', 'ENTITY')",1
"('D5NS', 'ENTITY')",1
"('Dr.', 'ENTITY')",1
"('protonix IV', 'ENTITY')",1
"('vitamin K.\n', 'ENTITY')",1
"('arterial', 'ENTITY')",1
"('GE', 'ENTITY')",1
"('linear ulcer', 'ENTITY')",1
"('GEJ', 'ENTITY')",1
"('peptic injury', 'ENTITY')",1
"('Stomach', 'ENTITY')",1
"('filled with', 'ENTITY')",1
"('protal', 'ENTITY')",1
"('body/fundus', 'ENTITY')",1
"('polyp', 'ENTITY')",3
"('duodenal sweep', 'ENTITY')",1
"('Hep C cirrhosis', 'ENTITY')",1
"('c/b varices w/', 'ENTITY')",1
"('variceal bleeds', 'ENTITY')",1
"('Hemochromatosis', 'ENTITY')",1
"('Anxiety\n', 'ENTITY')",2
"('abuse\n', 'ENTITY')",1
"('ostearthritis', 'ENTITY')",1
"('financial manager', 'ENTITY')",1
"('roommate', 'ENTITY')",1
"('Garcenold', 'ENTITY')",1
"('maternal', 'ENTITY')",1
"('uncle', 'ENTITY')",1
"('Paternal uncles', 'ENTITY')",1
"('WN', 'ENTITY')",1
"('mild tremor', 'ENTITY')",1
"('bulging flanks', 'ENTITY')",1
"('fluid wave', 'ENTITY')",1
"('Palpable', 'ENTITY')",1
"('liver tip', 'ENTITY')",1
"('nonfocal grossly', 'ENTITY')",1
"('Gross intention tremor', 'ENTITY')",1
"('upper body', 'ENTITY')",1
"('Scleral icterus', 'ENTITY')",1
"('GU', 'ENTITY')",2
"('no asterixis\n', 'ENTITY')",1
"('CNs2', 'ENTITY')",1
"('motor function', 'ENTITY')",1
"('10:24PM', 'ENTITY')",2
"('MCHC-33.3', 'ENTITY')",1
"('10:24PM BLOOD', 'ENTITY')",1
"('PT-15.2* PTT-33.8 INR(PT)-1.4*\n[**2158-12-26**] 10:24PM BLOOD', 'ENTITY')",1
"('Creat-0.9 Na-137\nK-4.2 Cl-97', 'ENTITY')",1
"('AnGap-16\n[**2158-12-27**] 02:28AM BLOOD', 'ENTITY')",1
"('Calcium-8.7', 'ENTITY')",1
"('Phos-3.6', 'ENTITY')",1
"('WBC-4.2 RBC-3.12* Hgb-9.5* Hct-28.6*\nMCV-92', 'ENTITY')",1
"('BLOOD PT-17.8* PTT-32.8 INR(PT)-1.7*\n[**2158', 'ENTITY')",1
"('Glucose-96 UreaN-22* Creat-1.2 Na-135\nK-3.5 Cl-97', 'ENTITY')",1
"('AnGap-14\n[**2158-12-30**]', 'ENTITY')",1
"('Mg-2.2\n[**2158-12-30**]', 'ENTITY')",1
"('AST-72* LD(LDH)-193 AlkPhos-91\nTotBili-4.2*\n\nEEC [**2158', 'ENTITY')",1
"('Normal EEG', 'ENTITY')",1
"('waking state', 'ENTITY')",1
"('focal\nabnormalities', 'ENTITY')",1
"('intracranial process', 'ENTITY')",1
"('Chronic atrophy', 'ENTITY')",1
"('microvascular\n\ndisease', 'ENTITY')",1
"('transferred\nfrom [**Hospital3 **]', 'ENTITY')",1
"('grand', 'ENTITY')",1
"('toxic/metabolic', 'ENTITY')",1
"('Upper GI', 'ENTITY')",1
"('telangiectasia', 'ENTITY')",1
"('R cardia', 'ENTITY')",1
"('spurting', 'ENTITY')",1
"('no active', 'ENTITY')",1
"('H.Pylori', 'ENTITY')",1
"('octreotide gtt', 'ENTITY')",1
"('ceftriaxone IV', 'ENTITY')",1
"('post-variceal bleed', 'ENTITY')",1
"('Nadolol', 'ENTITY')",1
"('Seizure', 'ENTITY')",1
"('Toxic/metabolic', 'ENTITY')",1
"('tonic clonic seizure', 'ENTITY')",1
"('Etiology\n', 'ENTITY')",2
"('electrolyte disturbance', 'ENTITY')",1
"('Mg', 'ENTITY')",1
"('workup/follow-up', 'ENTITY')",1
"('no asterixis', 'ENTITY')",1
"('Hepatologist', 'ENTITY')",1
"('IV\nfluid/albumin', 'ENTITY')",1
"('hepatorenal syndrome', 'ENTITY')",1
"('unlikely', 'ENTITY')",1
"('intentention', 'ENTITY')",1
"('tremor', 'ENTITY')",1
"('Anxiety/Depression', 'ENTITY')",1
"('home celexa', 'ENTITY')",1
"('Transitional issues', 'ENTITY')",1
"('d/c (Dr. [**Last Name', 'ENTITY')",1
"('Instructed', 'ENTITY')",1
"('CHEM10/LFTs/coags', 'ENTITY')",1
"('restarted\nthen)\n-pending', 'ENTITY')",1
"('labs/studies', 'ENTITY')",1
"('Magnesium tablet', 'ENTITY')",1
"('Trental', 'ENTITY')",2
"('Aldactone', 'ENTITY')",2
"('gram Tablet', 'ENTITY')",1
"('Disp:*1 bottle', 'ENTITY')",1
"('total course', 'ENTITY')",1
"('Outpatient Lab Work\n[**2158-1-9**]\nPlease check', 'ENTITY')",1
"('CBC/diff', 'ENTITY')",1
"('CHEM10', 'ENTITY')",1
"('PT/INR', 'ENTITY')",2
"('AST', 'ENTITY')",1
"('AlkPhos', 'ENTITY')",1
"('T.bili', 'ENTITY')",1
"('Dr. [**First Name8 (NamePattern2) **] [**Name (STitle) **]', 'ENTITY')",1
"('phone\n[**Telephone/Fax', 'ENTITY')",1
"('Upper gastrointestinal bleed\n', 'ENTITY')",1
"('Alcoholic cirrhosis', 'ENTITY')",1
"('varices\nSeizure\n', 'ENTITY')",1
"('Medical center', 'ENTITY')",1
"('vomited blood', 'ENTITY')",1
"('bleeding ulcer', 'ENTITY')",1
"('blood counts', 'ENTITY')",1
"('sleep deprivation\n', 'ENTITY')",1
"('lab abnormalities', 'ENTITY')",1
"('medicines\n', 'ENTITY')",1
"('neurologists', 'ENTITY')",1
"('CAT scan', 'ENTITY')",1
"('vomiting blood\n', 'ENTITY')",1
"('lethargy\n-chest pain', 'ENTITY')",1
"('chills\n', 'ENTITY')",1
"('abdominal girth', 'ENTITY')",1
"('swelling\n', 'ENTITY')",1
"('quitting', 'ENTITY')",3
"('drinking alcohol', 'ENTITY')",1
"('treatment\nprogram', 'ENTITY')",1
"('stop drinking', 'ENTITY')",1
"('alcohol\nuse', 'ENTITY')",1
"('low blood\ncounts', 'ENTITY')",1
"('intestinal tract', 'ENTITY')",1
"('outpatient\nappointment', 'ENTITY')",1
"('Folic acid', 'ENTITY')",1
"('Thiamine 100', 'ENTITY')",1
"('bowels 2', 'ENTITY')",1
"('Rifaximin 550', 'ENTITY')",1
"('lab slip', 'ENTITY')",1
"('Liver\ndoctor', 'ENTITY')",1
"('appointment\n', 'ENTITY')",1
"('happy holidays!', 'ENTITY')",1
"('H.\nLocation', 'ENTITY')",1
"('SERVICES\nAddress', 'ENTITY')",1
"('EAST PROCEDURES', 'ENTITY')",1
"('Endoscopy', 'ENTITY')",2
"('ENDOSCOPY', 'ENTITY')",1
"('SUITES\n', 'ENTITY')",1
"('information\n', 'ENTITY')",1
"('surgical intervention', 'ENTITY')",2
"('stoke', 'ENTITY')",1
"('right handed male', 'ENTITY')",1
"('obesity', 'ENTITY')",1
"('prostate\ncancer', 'ENTITY')",1
"('radiation treatments', 'ENTITY')",1
"('right hand weakness', 'ENTITY')",2
"('[**2148-2', 'ENTITY')",1
"('word finding difficulty', 'ENTITY')",1
"('getting', 'ENTITY')",1
"('words out', 'ENTITY')",1
"('word finding', 'ENTITY')",1
"('intermittent dysarthria', 'ENTITY')",1
"('objects', 'ENTITY')",1
"('eye', 'ENTITY')",3
"('diplopia', 'ENTITY')",2
"('Pt denied headache', 'ENTITY')",1
"('gait unsteadiness', 'ENTITY')",1
"('right\npronator drift', 'ENTITY')",1
"('acute infarct', 'ENTITY')",1
"('Consult', 'ENTITY')",1
"('lacunar stroke', 'ENTITY')",1
"('hand/dysarthria syndrome', 'ENTITY')",1
"('His blood pressure meds', 'ENTITY')",1
"('qhs', 'ENTITY')",2
"('MRI/MRA brain', 'ENTITY')",1
"('left cortical motor strip', 'ENTITY')",1
"('hand\nregion', 'ENTITY')",1
"('M1', 'ENTITY')",1
"('M2 branches', 'ENTITY')",1
"('MCA', 'ENTITY')",3
"('carotid\nartery', 'ENTITY')",1
"('right internal\n', 'ENTITY')",1
"('carotid artery', 'ENTITY')",1
"('right vertebral artery', 'ENTITY')",1
"('stenotic', 'ENTITY')",1
"('His left\n', 'ENTITY')",1
"('vertebral artery', 'ENTITY')",1
"('Hct\n', 'ENTITY')",1
"('guaic', 'ENTITY')",1
"('trauma\nICU', 'ENTITY')",1
"('Bright red blood', 'ENTITY')",1
"('Obesity', 'ENTITY')",1
"('History of', 'ENTITY')",1
"('prostate cancer', 'ENTITY')",3
"('radiation treatment\n6', 'ENTITY')",1
"('quit tobacco', 'ENTITY')",1
"('x20', 'ENTITY')",1
"('home with his wife', 'ENTITY')",1
"('step-daughters', 'ENTITY')",1
"('rhonchi\nHeart', 'ENTITY')",1
"('no mass', 'ENTITY')",1
"('positive bowel\nsounds\n', 'ENTITY')",1
"('edema\nSkin', 'ENTITY')",1
"('no erythema\n', 'ENTITY')",1
"('oriented x3', 'ENTITY')",1
"('fluent', 'ENTITY')",1
"('knowledge', 'ENTITY')",1
"('spelling', 'ENTITY')",1
"('visual', 'ENTITY')",1
"('extraocular', 'ENTITY')",2
"('right corner of his mouth', 'ENTITY')",1
"('facial\nsymmetry', 'ENTITY')",1
"('SCM', 'ENTITY')",1
"('trapezius\n', 'ENTITY')",1
"('normal tone', 'ENTITY')",1
"('no tremor', 'ENTITY')",1
"('WE   WF    FE  FF\n', 'ENTITY')",1
"('Left     5     ', 'ENTITY')",1
"('IP', 'ENTITY')",2
"('Q     H    ', 'ENTITY')",1
"('DF', 'ENTITY')",1
"('Left      ', 'ENTITY')",1
"('pinprick', 'ENTITY')",1
"('Romberg deferred\nReflex', 'ENTITY')",1
"('T     BR     B     K', 'ENTITY')",1
"('Left      1      ', 'ENTITY')",1
"('mute\nCoord', 'ENTITY')",1
"('Intact finger-nose-finger', 'ENTITY')",1
"('bilaterally\nGait', 'ENTITY')",1
"('RBC-3.41* Hgb-9.8* Hct-28.0*\nMCV-82 MCH-28.6', 'ENTITY')",1
"('Ct-262\n[**2149-2', 'ENTITY')",1
"('WBC-7.6 RBC-3.44* Hgb-10.0* Hct-28.6*\nMCV-83', 'ENTITY')",1
"('MCH-29.0 MCHC-34.9 RDW-14.2', 'ENTITY')",1
"('Plt Ct-259\n[**2149-2-23**]', 'ENTITY')",1
"('Glucose-99 UreaN-28* Creat-1.3* Na-138\n', 'ENTITY')",1
"('K-4.5', 'ENTITY')",1
"('AnGap-14\n[**2149', 'ENTITY')",1
"('AnGap-12\n[**2149-2-23**] 10:08PM BLOOD', 'ENTITY')",1
"('cTropnT-<0.01\n[**2149-2', 'ENTITY')",2
"('cTropnT-<0.01\n[**2149-2-23**]', 'ENTITY')",1
"('Calcium-9.2', 'ENTITY')",1
"('Phos-3.5 Mg-2.0\n[**2149-2-23**] 12:34PM BLOOD', 'ENTITY')",1
"('HbA1c-6.3*\n\nBrief Hospital Course', 'ENTITY')",1
"('closer monitoring', 'ENTITY')",2
"('left internal carotid\nartery', 'ENTITY')",1
"('right common', 'ENTITY')",1
"('carotid artery\n', 'ENTITY')",1
"('proximal right vertebral\nartery', 'ENTITY')",1
"('mean transit\n', 'ENTITY')",1
"('left middle cerebral arterial territory\nischemia', 'ENTITY')",1
"('symptoms\n', 'ENTITY')",1
"('right ICA', 'ENTITY')",1
"('heparin/coumadin', 'ENTITY')",1
"('clot\n', 'ENTITY')",1
"('ICA', 'ENTITY')",3
"('stabilizes', 'ENTITY')",1
"('antiplatelet', 'ENTITY')",1
"('[**3-16**]', 'ENTITY')",1
"('Aggrenox', 'ENTITY')",1
"('His blood pressure', 'ENTITY')",1
"('Keep SBP', 'ENTITY')",1
"('MAP', 'ENTITY')",1
"('HOB', 'ENTITY')",1
"('ASA/Plavix', 'ENTITY')",1
"('Aggrenox\n[**Hospital1 **]', 'ENTITY')",1
"('reductions', 'ENTITY')",1
"('OP\n', 'ENTITY')",1
"(""LFT's LDL"", 'ENTITY')",1
"('TG', 'ENTITY')",1
"('euthermic\n', 'ENTITY')",1
"('euglycemic', 'ENTITY')",1
"('CE', 'ENTITY')",1
"('Carotid dopplers\n', 'ENTITY')",1
"('L ICA', 'ENTITY')",1
"('Vascular surgery', 'ENTITY')",1
"('CEA', 'ENTITY')",2
"('postpone', 'ENTITY')",1
"('futher', 'ENTITY')",1
"('aggrenox\n[**Hospital1 **]', 'ENTITY')",1
"('radiation proctitis', 'ENTITY')",1
"(""AVM's"", 'ENTITY')",2
"('Mesalamine PR', 'ENTITY')",1
"('re-started', 'ENTITY')",2
"('Heme', 'ENTITY')",1
"('renal insufficency', 'ENTITY')",1
"('Glucophage', 'ENTITY')",2
"('Rheumatology', 'ENTITY')",1
"('left great toe', 'ENTITY')",1
"('left ankle', 'ENTITY')",2
"('edematous', 'ENTITY')",1
"('acute gouty arthritis', 'ENTITY')",1
"('short course', 'ENTITY')",2
"('rashes', 'ENTITY')",1
"('home regiment', 'ENTITY')",1
"('Glaucoma medications', 'ENTITY')",1
"('Insulin sliding scale', 'ENTITY')",1
"('HOME MEDICATIONS', 'ENTITY')",1
"('Cosopt eye drops', 'ENTITY')",1
"('Alphagan eye drops', 'ENTITY')",1
"('Lumigan eye drops', 'ENTITY')",1
"('Dorzolamide-Timolol 2', 'ENTITY')",1
"('Drop\nOphthalmic [**Hospital1 **]', 'ENTITY')",1
"('Drop Ophthalmic [**Hospital1 **]', 'ENTITY')",1
"('Mesalamine', 'ENTITY')",1
"('Suppository\nRectal DAILY', 'ENTITY')",1
"('Dipyridamole-Aspirin 200', 'ENTITY')",1
"('Cap', 'ENTITY')",1
"('Multiphasic Release', 'ENTITY')",1
"('Cap PO', 'ENTITY')",1
"('operate', 'ENTITY')",1
"('cortical infarct\nBilateral', 'ENTITY')",1
"('right pronator drift', 'ENTITY')",1
"('nasolabial flattening', 'ENTITY')",1
"('narrow arteries\n', 'ENTITY')",1
"('cauterization', 'ENTITY')",1
"('colonscopy', 'ENTITY')",3
"('stoool', 'ENTITY')",1
"('difficulty speaking', 'ENTITY')",1
"('polyps\n', 'ENTITY')",1
"('Stroke Center', 'ENTITY')",1
"('Date/Time:[**2149-3', 'ENTITY')",1
"('Please call Dr. [**First', 'ENTITY')",1
"('follow\nup', 'ENTITY')",2
"('carotid endarterectomy', 'ENTITY')",1
"('ketone breath', 'ENTITY')",1
"('deep red', 'ENTITY')",1
"('guaiac\npositive', 'ENTITY')",1
"('horse', 'ENTITY')",1
"('poorly', 'ENTITY')",1
"('URI', 'ENTITY')",3
"('abd pain', 'ENTITY')",2
"('drug\nuse', 'ENTITY')",1
"('maturity-onest', 'ENTITY')",1
"('young ([**Doctor Last Name **]', 'ENTITY')",1
"('insulin\n', 'ENTITY')",1
"(""Gitelman's syndrome"", 'ENTITY')",5
"('renal clinic', 'ENTITY')",2
"('chronic kidney disease stage III', 'ENTITY')",1
"('neuropathy', 'ENTITY')",1
"('unclear etiology\n', 'ENTITY')",1
"('renal cysts', 'ENTITY')",1
"('absent', 'ENTITY')",2
"('dorsal pancreas', 'ENTITY')",1
"('atrophic head', 'ENTITY')",1
"('uncinate process\n', 'ENTITY')",1
"('hotel manager', 'ENTITY')",1
"('denies smoking', 'ENTITY')",1
"('Parents', 'ENTITY')",1
"('no cardiac', 'ENTITY')",1
"('FH', 'ENTITY')",1
"('cardiac problems', 'ENTITY')",1
"('Foley removed', 'ENTITY')",1
"('RBC-5.43 Hgb-15.1 Hct-42.7 MCV-79* MCH-27.9\nMCHC-35.5* RDW-13.8', 'ENTITY')",1
"('INR(PT)-1.0\nGlucose-427* UreaN-28* Creat-1.8* Na-136', 'ENTITY')",1
"('LD(LDH)-225', 'ENTITY')",1
"('CK(CPK)-170', 'ENTITY')",1
"('AlkPhos-146* TotBili-0.2\nCK-MB-27* MB Indx-15.9* cTropnT-0.05*\nAlbumin-4.1', 'ENTITY')",1
"('Calcium-9.0 Phos-3.7 Mg-1.2*\nType-[**Last Name', 'ENTITY')",1
"('Cl-102\nURINE Color-Straw Appear-Clear Sp [**Last Name', 'ENTITY')",1
"('Protein-30 Glucose-1000 Ketone-150\nBilirub-NEG Urobiln-NEG pH-5.5 Leuks-NEG\nURINE RBC-<1 WBC-<1', 'ENTITY')",1
"('Epi-0\nURINE Hours-RANDOM Creat-39 Na-40 K-31 Cl-18\n\n', 'ENTITY')",1
"('Plt Ct-202\nGlucose-307* UreaN-13 Creat-1.2', 'ENTITY')",1
"('K-4.3', 'ENTITY')",1
"('Calcium-9.0 Phos-2.8 Mg-1.3*\nTriglyc-126 HDL-38 CHOL/HD-4.8 LDLcalc-119', 'ENTITY')",1
"('RADIOGRAPHY\nCXR', 'ENTITY')",1
"('Persistent right', 'ENTITY')",1
"('shallow', 'ENTITY')",1
"('rib', 'ENTITY')",3
"('[**Doctor Last Name **]', 'ENTITY')",1
"('bloody emesis', 'ENTITY')",1
"('non-adherence', 'ENTITY')",1
"('infectious work-up', 'ENTITY')",1
"('blood cxs', 'ENTITY')",1
"('Phos', 'ENTITY')",1
"('home insulin', 'ENTITY')",1
"('AM dose', 'ENTITY')",1
"('glargine', 'ENTITY')",2
"('outpt\n', 'ENTITY')",1
"('Hematemesis\nPt', 'ENTITY')",1
"('wretching', 'ENTITY')",2
"('guaiac negative\n', 'ENTITY')",1
"('guaiac negative stool', 'ENTITY')",1
"('hematemsis', 'ENTITY')",1
"('outpt work-up', 'ENTITY')",1
"('Neuropathy\n', 'ENTITY')",1
"('Neuropathy', 'ENTITY')",1
"('lower extremities b/l', 'ENTITY')",1
"('baclofen', 'ENTITY')",1
"('Renal disease', 'ENTITY')",1
"('right-sided opacity', 'ENTITY')",1
"('outpt follow-up', 'ENTITY')",1
"('incidentally', 'ENTITY')",1
"('Medication list', 'ENTITY')",1
"('Sub-Q\n30 units daily', 'ENTITY')",1
"('morning\n', 'ENTITY')",1
"('Sub-Q\nsliding scale', 'ENTITY')",1
"('humalog', 'ENTITY')",1
"('dosed', 'ENTITY')",2
"('sugar', 'ENTITY')",2
"('glucose\n', 'ENTITY')",1
"('Tab 2 Tablet(s', 'ENTITY')",1
"('Tab 1 Tablet(s)', 'ENTITY')",1
"('mouth [**Hospital1 **] prn pain', 'ENTITY')",1
"('insulin glargine', 'ENTITY')",1
"('administration\n', 'ENTITY')",1
"('mealtime', 'ENTITY')",1
"('Sliding scale', 'ENTITY')",1
"('Diabetic ketoacidosis', 'ENTITY')",1
"('Secondary:\n[**Doctor First Name **]-[**Doctor Last Name **] tear', 'ENTITY')",1
"('vomit)\nTroponin leak', 'ENTITY')",1
"('Diabetic Ketoacidosis\n', 'ENTITY')",1
"('general medical\nfloor', 'ENTITY')",1
"('heart muscle', 'ENTITY')",1
"('injured', 'ENTITY')",1
"('DID', 'ENTITY')",1
"('cardiac stress test', 'ENTITY')",1
"('cholesterol\n', 'ENTITY')",1
"('cholesterol', 'ENTITY')",2
"('border\n', 'ENTITY')",1
"('red blood cell', 'ENTITY')",1
"('vomiting blood', 'ENTITY')",1
"('SIMVASTATIN', 'ENTITY')",1
"('bedtime\n2', 'ENTITY')",1
"('tomorrow morning', 'ENTITY')",1
"('Baclofen', 'ENTITY')",6
"('medication list', 'ENTITY')",1
"('vitamin\nD', 'ENTITY')",1
"('liver function tests', 'ENTITY')",1
"('Please remember', 'ENTITY')",1
"('followup appointments', 'ENTITY')",1
"('STRESS TESTING', 'ENTITY')",1
"('Garage\n', 'ENTITY')",1
"('caffeine', 'ENTITY')",1
"('shoes', 'ENTITY')",1
"('by:[**2140', 'ENTITY')",1
"('achalasia\nanemia', 'ENTITY')",1
"('brain mass', 'ENTITY')",3
"('sella turcica', 'ENTITY')",2
"('impinging', 'ENTITY')",2
"('optic chiasm', 'ENTITY')",2
"('constipated', 'ENTITY')",2
"('enemas', 'ENTITY')",2
"('incontinent', 'ENTITY')",1
"('melanotic stools', 'ENTITY')",1
"('complaint', 'ENTITY')",1
"('generalized fatigue', 'ENTITY')",1
"('LH', 'ENTITY')",1
"('States\n', 'ENTITY')",1
"('pituitary adenoma', 'ENTITY')",2
"('bright red\nblood clots', 'ENTITY')",1
"(""bore IV's"", 'ENTITY')",1
"(""patient's hct"", 'ENTITY')",1
"('Grade\n4 esophagitis', 'ENTITY')",1
"('contact bleeding', 'ENTITY')",1
"('V. fib arrest', 'ENTITY')",1
"('S/P\nLAD stent', 'ENTITY')",1
"('menopause', 'ENTITY')",1
"('hip fractures', 'ENTITY')",1
"('verterbral compression fractures', 'ENTITY')",1
"('Depression\n5', 'ENTITY')",1
"('colonic', 'ENTITY')",2
"('chronic blood loss\n6', 'ENTITY')",1
"('S/P Appendectomy\n7', 'ENTITY')",1
"('Hypertension\n8', 'ENTITY')",1
"('H/o achalasia', 'ENTITY')",1
"('peptic stricture', 'ENTITY')",2
"('EG junction\n9', 'ENTITY')",1
"('TAH', 'ENTITY')",2
"('bilateral oopherectomy', 'ENTITY')",2
"('sister-in-law', 'ENTITY')",1
"('members', 'ENTITY')",1
"('O2sats', 'ENTITY')",1
"('cachectic', 'ENTITY')",1
"('EOMI\nLungs', 'ENTITY')",1
"('CTAB\nHeart', 'ENTITY')",1
"('Tachy', 'ENTITY')",1
"('A&O times 3', 'ENTITY')",1
"('strength normal', 'ENTITY')",1
"('moving\n', 'ENTITY')",1
"('extremeties', 'ENTITY')",1
"('ED-', 'ENTITY')",1
"('Sinus tachy', 'ENTITY')",1
"('axis', 'ENTITY')",2
"('intervals', 'ENTITY')",2
"('Twave\ninversion', 'ENTITY')",1
"('lateral leads old', 'ENTITY')",1
"('CXR- NG tube', 'ENTITY')",1
"('esophogus\n', 'ENTITY')",1
"('Dilation', 'ENTITY')",1
"('esophagus\n', 'ENTITY')",2
"('NG trauma\n', 'ENTITY')",1
"('duodenum\n\n\n', 'ENTITY')",1
"('achalasia', 'ENTITY')",3
"('long history', 'ENTITY')",1
"('GIBs', 'ENTITY')",1
"('curled', 'ENTITY')",1
"('hct', 'ENTITY')",1
"('IVs', 'ENTITY')",1
"('Her hct', 'ENTITY')",2
"('QID sucralfate', 'ENTITY')",1
"('nutritional repletion', 'ENTITY')",1
"('medium term', 'ENTITY')",1
"('regular medicine', 'ENTITY')",1
"('cardiac history', 'ENTITY')",1
"('packed RBCs', 'ENTITY')",1
"('luekocytosis', 'ENTITY')",1
"('Admitted with', 'ENTITY')",1
"('infectious source', 'ENTITY')",1
"('Ms.\n[**Name14 (STitle) 27036**]', 'ENTITY')",1
"('positioning', 'ENTITY')",1
"('focal opacity', 'ENTITY')",1
"('Ms. [**Name14 (STitle) 27036**]', 'ENTITY')",1
"('gram negative rods growing', 'ENTITY')",1
"('speciation', 'ENTITY')",1
"(""week's"", 'ENTITY')",1
"('hyponatremic', 'ENTITY')",1
"('Brain', 'ENTITY')",1
"('biopsies\n', 'ENTITY')",1
"('LH/FSH', 'ENTITY')",1
"('Follow up with', 'ENTITY')",1
"('Outpatient', 'ENTITY')",1
"('fluid resusitation\n', 'ENTITY')",1
"('Chronic', 'ENTITY')",1
"('Iron supplemntation', 'ENTITY')",1
"('x2\n-- No ASA', 'ENTITY')",1
"('UGIB\n', 'ENTITY')",1
"('GI doctors', 'ENTITY')",1
"('nutritional status', 'ENTITY')",2
"('low\nalbumin', 'ENTITY')",1
"('feeding tube', 'ENTITY')",1
"('tube\n', 'ENTITY')",2
"('nutritional', 'ENTITY')",1
"('g-tube', 'ENTITY')",1
"('PPx-', 'ENTITY')",1
"('Pneumoboots', 'ENTITY')",1
"('PT\ndaily\n', 'ENTITY')",1
"(""PIV's\n"", 'ENTITY')",1
"('Qday\n3', 'ENTITY')",1
"('QHS\n5', 'ENTITY')",1
"('QHS\n6', 'ENTITY')",1
"('Qday\n7', 'ENTITY')",1
"('Ergocalciferol', 'ENTITY')",1
"('QSat\n9', 'ENTITY')",1
"('Dolasetron', 'ENTITY')",1
"('Mesylate', 'ENTITY')",1
"('IV Q8H', 'ENTITY')",2
"('Pituitary adenoma', 'ENTITY')",1
"('Anemia\nAchalasia\n', 'ENTITY')",1
"('fainting', 'ENTITY')",1
"('high fevers', 'ENTITY')",1
"('Cardiac catherization\n', 'ENTITY')",1
"('Inferior Vena Cava Filter', 'ENTITY')",1
"('Densensitazation\n\n\nHistory of Present Illness', 'ENTITY')",1
"('c. cath', 'ENTITY')",1
"('bilateral PE', 'ENTITY')",1
"('acute systolic heart failure', 'ENTITY')",2
"('contact number [**Telephone/Fax', 'ENTITY')",2
"('oximetry', 'ENTITY')",1
"('home responsive', 'ENTITY')",1
"('home O2', 'ENTITY')",3
"('cold type', 'ENTITY')",1
"('coughing', 'ENTITY')",1
"('dyspneic', 'ENTITY')",1
"('Chest CT', 'ENTITY')",1
"('Venous US', 'ENTITY')",1
"('anti-coagulate', 'ENTITY')",1
"('Hgb/Hct', 'ENTITY')",1
"('6.6/24.2', 'ENTITY')",1
"('[**1-11**]', 'ENTITY')",1
"('[**1-10**]', 'ENTITY')",1
"('[**1-17**]', 'ENTITY')",1
"('troponins', 'ENTITY')",1
